DateTime,Entries,UniqueIPs
1580374321,3996,4088
1580375521,3991,4084
1580376121,4017,4111
1580377322,4012,4104
1580377922,4034,4128
1580378521,4035,4129
1580379721,4055,4151
1580380921,3998,4090
1580381521,3992,4084
1580382121,4025,4119
1580383922,4033,4130
1580385121,4040,4138
1580385721,4037,4135
1580386321,4068,4166
1580386921,4045,4144
1580388121,4032,4133
1580388722,4066,4170
1580389921,4062,4164
1580391121,4059,4162
1580391722,4080,4184
1580392321,4116,4222
1580392921,4114,4220
1580393521,4138,4246
1580394721,4132,4241
1580395921,4127,4234
1580396522,4145,4252
1580397121,4113,4222
1580397721,4136,4248
1580398322,4145,4256
1580398921,4143,4257
1580400121,4133,4246
1580401321,4119,4231
1580401921,4140,4253
1580402522,4127,4238
1580404321,4158,4271
1580404921,4184,4297
1580406121,4191,4307
1580406721,4198,4316
1580407321,4175,4289
1580407921,4163,4278
1580408521,4171,4286
1580409722,4172,4284
1580410921,4176,4289
1580411521,4187,4300
1580412121,4213,4327
1580412722,4184,4294
1580413321,4176,4288
1580414522,4203,4315
1580415121,4196,4306
1580415722,4207,4316
1580416921,4209,4316
1580417522,4221,4325
1580418121,4245,4349
1580419321,4228,4331
1580419921,4253,4356
1580420521,4220,4326
1580422321,4220,4326
1580422922,4244,4352
1580423522,4203,4310
1580424721,4216,4325
1580425321,4217,4325
1580426521,4218,4328
1580427122,4242,4352
1580427722,4247,4359
1580428921,4219,4329
1580430121,4227,4338
1580431321,4226,4341
1580431921,4226,4340
1580433122,4221,4334
1580433721,4245,4359
1580434922,4250,4364
1580436121,4227,4339
1580436721,4196,4307
1580437321,4224,4339
1580438521,4212,4327
1580439121,4214,4329
1580440321,4210,4323
1580440921,4233,4346
1580441521,4246,4358
1580442721,4251,4362
1580443921,4213,4322
1580444521,4240,4351
1580445721,4193,4301
1580446922,4204,4313
1580447521,4194,4306
1580448721,4227,4340
1580449321,4226,4339
1580450521,4237,4348
1580451121,4232,4342
1580451722,4228,4339
1580452921,4217,4327
1580454121,4242,4352
1580455321,4212,4319
1580456521,4195,4302
1580457721,4172,4277
1580458321,4193,4298
1580458922,4161,4267
1580460121,4187,4294
1580460721,4198,4305
1580461922,4206,4313
1580462521,4190,4299
1580463122,4180,4289
1580463721,4218,4329
1580464322,4166,4274
1580464921,4158,4268
1580465521,4192,4302
1580466122,4177,4286
1580466721,4202,4313
1580467321,4201,4312
1580468522,4197,4309
1580469122,4170,4279
1580469722,4174,4282
1580470322,4180,4289
1580472121,4193,4306
1580473321,4169,4280
1580474521,4151,4263
1580475122,4160,4272
1580475722,4157,4271
1580476321,4169,4285
1580477521,4128,4245
1580478121,4142,4260
1580478722,4118,4235
1580479321,4144,4262
1580479921,4124,4239
1580481121,4132,4247
1580481721,4133,4248
1580482321,4105,4223
1580483521,4130,4250
1580484122,4103,4224
1580484721,4110,4229
1580485921,4116,4233
1580486522,4145,4263
1580487121,4137,4250
1580488922,4119,4230
1580490121,4117,4227
1580491321,4104,4212
1580491921,4094,4202
1580492521,4123,4233
1580493721,4116,4230
1580494921,4111,4226
1580496121,4106,4217
1580496721,4108,4218
1580497322,4134,4244
1580497922,4134,4245
1580498522,4106,4215
1580499721,4119,4226
1580500321,4124,4231
1580500922,4110,4220
1580502121,4110,4218
1580502721,4137,4247
1580503322,4174,4284
1580504521,4098,4204
1580505122,4127,4234
1580505721,4118,4224
1580506921,4103,4208
1580507521,4135,4241
1580508722,4128,4237
1580509922,4113,4220
1580511121,4109,4214
1580511721,4092,4194
1580512322,4096,4203
1580512921,4069,4173
1580514121,4061,4167
1580514721,4091,4197
1580516522,4081,4186
1580517721,4075,4179
1580518921,4090,4195
1580520121,4039,4142
1580521322,4021,4125
1580521921,4038,4149
1580522521,4040,4154
1580523121,4026,4142
1580523721,4045,4161
1580524921,4068,4186
1580526122,4045,4163
1580527321,4031,4149
1580527922,3999,4114
1580528521,3998,4112
1580529721,4019,4135
1580530921,4006,4119
1580531521,4026,4141
1580532721,4034,4149
1580533322,4051,4167
1580534521,4045,4163
1580535121,4011,4129
1580536322,4008,4124
1580537521,4003,4120
1580538122,3995,4109
1580539321,3999,4112
1580539921,4000,4116
1580541722,3995,4111
1580542922,3996,4111
1580543522,4001,4115
1580544122,4015,4131
1580544722,4023,4139
1580545321,4038,4155
1580546521,4023,4137
1580547721,4027,4141
1580548321,4014,4130
1580550121,4016,4131
1580551322,3991,4106
1580551922,3960,4069
1580552521,3938,4045
1580553721,3971,4080
1580554322,3953,4060
1580554921,3979,4086
1580556121,3976,4080
1580556722,3993,4097
1580557921,3989,4092
1580558522,4016,4121
1580559721,4023,4126
1580560321,4022,4128
1580560921,4035,4138
1580562121,4026,4129
1580562721,4029,4133
1580563321,4038,4143
1580565121,4021,4126
1580566321,3990,4096
1580566921,4019,4126
1580567521,4017,4124
1580568721,3980,4084
1580569321,3951,4052
1580569921,3976,4079
1580570521,3956,4059
1580571721,4002,4112
1580572921,3975,4087
1580574122,3972,4084
1580574721,4004,4118
1580575921,4009,4122
1580576521,4008,4120
1580577721,4012,4128
1580578321,4032,4148
1580578921,4048,4164
1580580121,4029,4142
1580581321,4047,4159
1580582521,4040,4153
1580583722,4015,4125
1580584321,4038,4149
1580584921,4040,4151
1580586121,4037,4149
1580587321,4017,4126
1580587921,4039,4151
1580588521,4064,4178
1580589121,4005,4121
1580590322,4031,4151
1580590922,4036,4156
1580591521,4036,4155
1580592121,4067,4188
1580593322,4063,4187
1580593921,4079,4203
1580594522,4033,4150
1580595721,4051,4168
1580596921,4045,4164
