DateTime,Entries,UniqueIPs
1579823527,5911,5911
1579825451,6029,6029
1579827369,6157,6157
1579829298,6209,6209
1579831281,6333,6333
1579833136,6380,6380
1579836022,6521,6521
1579837935,6618,6618
1579839885,6674,6674
1579841789,6744,6744
1579843692,6822,6822
1579846574,6960,6960
1579848499,7103,7103
1579850424,7147,7147
1579852328,7214,7214
1579854258,7252,7252
1579856170,7239,7239
1579858120,7185,7185
1579860197,7058,7058
1579862197,6936,6936
1579864129,6774,6774
1579866041,6609,6609
1579868213,6542,6542
1579870099,6507,6507
1579872059,6500,6500
1579873958,6501,6501
1579875879,6483,6483
1579877819,10969,10969
1579879716,14607,14607
1579882582,14548,14548
1579884489,14396,14396
1579886426,14306,14306
1579888336,14176,14176
1579890248,14091,14091
1579892184,14000,14000
1579894092,13917,13917
1579896990,13831,13831
1579898912,13747,13747
1579900817,13655,13655
1579902736,13552,13552
1579904717,13453,13453
1579906617,13375,13375
1579908662,13314,13314
1579910922,13215,13215
1579912811,13099,13099
1579914755,13018,13018
1579916651,12929,12929
1579918573,12857,12857
1579920508,12810,12810
1579922414,12715,12715
1579924350,12627,12627
1579926252,12574,12574
1579928232,12493,12493
1579930091,12424,12424
1579932098,12299,12299
1579933935,12679,12679
1579935921,12171,12171
1579937784,12117,12117
1579939700,12029,12029
1579941613,11957,11957
1579943554,11926,11926
1579945457,11932,11932
1579947416,11951,11951
1579949308,11949,11949
1579951208,11968,11968
1579953128,11955,11955
1579955067,11965,11965
1579956968,11975,11975
1579958905,11960,11960
1579962008,11922,11922
1579963964,8352,8352
1579965865,3955,3955
1579967770,3619,3619
1579970916,3639,3639
1579972823,3632,3632
1579974741,3645,3645
1579976656,3654,3654
1579978602,3652,3652
1579980495,3665,3665
1579982510,3674,3674
1579984359,3671,3671
1579986314,3667,3667
1579988171,3713,3713
1579990123,3709,3709
1579992012,3705,3705
1579993933,3716,3716
1579995864,3708,3708
1579997789,3716,3716
1579999704,3732,3732
1580001618,3735,3735
1580003528,3744,3744
1580005463,3748,3748
1580007373,3758,3758
1580009291,4614,4614
1580012222,4631,4631
1580014140,4643,4643
1580016013,4656,4656
1580017957,4662,4662
1580019861,4657,4657
1580021769,3847,3847
1580023693,3688,3688
1580026606,3663,3663
1580028507,3648,3648
1580030409,3633,3633
1580032328,3611,3611
1580034285,3691,3691
1580036170,3688,3688
1580038090,4509,4509
1580041215,7180,7180
1580043129,7185,7185
1580045062,7184,7184
1580046971,7186,7186
1580048886,7182,7182
1580050853,7166,7166
1580052743,7153,7153
1580054912,7140,7140
1580056813,7118,7118
1580058732,7091,7091
1580060664,7058,7058
1580062572,7011,7011
1580064493,6991,6991
1580066423,6974,6974
1580068325,6967,6967
1580070249,6947,6947
1580072182,6928,6928
1580074088,6894,6894
1580076029,6869,6869
1580077948,6861,6861
1580080112,6843,6843
1580082015,6828,6828
1580083933,6833,6833
1580085868,6836,6836
1580087770,6830,6830
1580089697,6824,6824
1580091618,6807,6807
1580093531,6784,6784
1580095463,5923,5923
1580097386,5889,5889
1580099289,5867,5867
1580102198,5832,5832
1580104096,5819,5819
1580106021,6044,6044
1580107927,6667,6667
1580109855,6693,6693
1580111793,6687,6687
1580113689,6696,6696
1580115756,6691,6691
1580117769,6686,6686
1580119715,6609,6609
1580121647,6592,6592
1580124492,5808,5808
1580127393,3088,3088
1580129539,3087,3087
1580131454,3105,3105
1580133390,3100,3100
1580135292,3103,3103
1580137267,3115,3115
1580139151,3122,3122
1580141092,3138,3138
1580142972,3145,3145
1580145027,3162,3162
1580147067,3180,3180
1580148976,3211,3211
1580150890,3236,3236
1580152828,3269,3269
1580154726,3285,3285
1580156652,3290,3290
1580158588,3311,3311
1580160488,3300,3300
1580162472,3311,3311
1580164331,3313,3313
1580166282,3337,3337
1580168167,3345,3345
1580170116,3340,3340
1580172029,3329,3329
1580173935,3315,3315
1580175865,3322,3322
1580177778,3337,3337
1580179723,3362,3362
1580181619,3373,3373
1580183535,3381,3381
1580185470,3381,3381
1580187375,3398,3398
1580189295,3394,3394
1580191414,3418,3418
1580193382,3848,3848
1580195328,4686,4686
1580197220,6118,6118
1580199154,7501,7501
1580201056,8415,8415
1580202984,8845,8845
1580204911,9026,9026
1580206828,9255,9255
1580208735,9378,9378
1580210673,9518,9518
1580212578,9552,9552
1580214494,9663,9663
1580216652,9707,9707
1580218595,9709,9709
1580220515,9870,9870
1580222434,9954,9954
1580224592,10025,10025
1580226764,10101,10101
1580228664,10146,10146
1580230590,10205,10205
1580232521,10252,10252
1580235393,10344,10344
1580237296,10344,10344
1580239229,10378,10378
1580241131,10386,10386
1580243053,10385,10385
1580245005,10387,10387
1580246926,10390,10390
1580249011,10379,10379
1580250974,10386,10386
1580252908,10425,10425
1580254812,10431,10431
1580256736,10442,10442
1580258662,10436,10436
1580260571,10431,10431
1580262489,10418,10418
1580264433,10420,10420
1580266345,10390,10390
1580268253,10379,10379
1580270192,9729,9729
1580272091,9725,9725
1580274982,9691,9691
1580276899,9671,9671
1580278828,9460,9460
1580280732,9457,9457
1580282654,9452,9452
1580284572,9398,9398
1580286505,9267,9267
1580288510,9034,9034
1580290348,8882,8882
1580292531,8656,8656
1580294413,8498,8498
1580296337,8377,8377
1580298263,8296,8296
1580300187,8205,8205
1580302101,8109,8109
1580304008,8094,8094
1580305930,8033,8033
1580307881,7776,7776
1580309768,7672,7672
1580311711,7493,7493
1580313819,7392,7392
1580315786,7240,7240
1580317702,6984,6984
1580319610,6664,6664
1580321548,6353,6353
1580323450,5970,5970
1580325371,5585,5585
1580327307,5511,5511
1580329210,5167,5167
1580331127,5103,5103
1580333064,4861,4861
1580334969,4860,4860
1580336904,4846,4846
1580338903,3992,3992
1580340733,3860,3860
1580343163,3821,3821
1580345052,3522,3522
1580346971,3395,3395
1580348905,3347,3347
1580350814,3295,3295
1580352727,3273,3273
1580354662,3257,3257
1580356573,3269,3269
1580358736,3268,3268
1580360683,3267,3267
1580362629,3278,3278
1580364502,3293,3293
1580366414,4104,4104
1580368346,4111,4111
1580370283,4097,4097
1580372176,4097,4097
1580374107,4116,4116
1580376023,4120,4120
1580377930,4116,4116
1580379864,4126,4126
1580381771,4122,4122
1580383694,4102,4102
1580385705,4076,4076
1580387538,4053,4053
1580389477,4035,4035
1580391371,4055,4055
1580393316,5442,5442
1580395215,6898,6898
1580397157,6912,6912
1580399082,6837,6837
1580400977,6911,6911
1580402923,7001,7001
1580404809,7036,7036
1580406751,7125,7125
1580408651,7176,7176
1580410570,7220,7220
1580412489,7247,7247
1580414438,7291,7291
1580416343,7336,7336
1580418327,7368,7368
1580420172,7394,7394
1580422376,7426,7426
1580424250,7442,7442
1580426197,7455,7455
1580428104,7473,7473
1580430023,6833,6833
1580431927,6852,6852
1580433864,6856,6856
1580435784,6886,6886
1580437688,6883,6883
1580440598,6907,6907
1580442507,6908,6908
1580444413,6912,6912
1580446328,6924,6924
1580448294,6930,6930
1580450169,6942,6942
1580452099,6597,6597
1580454297,6922,6922
1580456170,6961,6961
1580458115,6986,6986
1580460012,7030,7030
1580461935,7047,7047
1580463863,7077,7077
1580465796,7107,7107
1580467707,7130,7130
1580469622,7156,7156
1580471528,7171,7171
1580473453,7185,7185
1580475384,7182,7182
1580477289,7192,7192
1580479333,5867,5867
1580481382,4420,4420
1580483316,4223,4223
1580485228,4210,4210
1580487154,4220,4220
1580489056,4211,4211
1580492447,4199,4199
1580494345,4184,4184
1580496317,4178,4178
1580498444,4099,4099
1580500328,4055,4055
1580502255,3980,3980
1580504182,3938,3938
1580506093,3905,3905
1580508983,3838,3838
1580510896,3817,3817
1580512824,3806,3806
1580514731,3783,3783
1580516653,3754,3754
1580518584,3737,3737
1580520489,3746,3746
1580523400,3766,3766
1580525298,3756,3756
1580527213,3751,3751
1580529144,3755,3755
1580531067,3759,3759
1580532974,4194,4194
1580534894,4338,4338
1580537012,4436,4436
1580538985,5088,5088
