DateTime,Entries,UniqueIPs
1579560969,87,87
1579562914,94,94
1579564857,96,96
1579566738,96,96
1579568698,96,96
1579570568,97,97
1579574409,96,96
1579578250,98,98
1579580200,99,99
1579582090,99,99
1579584016,98,98
1579585926,100,100
1579587848,98,98
1579589768,97,97
1579591688,96,96
1579593648,95,95
1579595530,89,89
1579599376,93,93
1579601537,91,91
1579605374,92,92
1579607294,93,93
1579609210,91,91
1579611127,91,91
1579613058,92,92
1579616892,92,92
1579619785,93,93
1579625527,94,94
1579627463,93,93
1579629372,94,94
1579631295,92,92
1579634417,93,93
1579636353,97,97
1579638262,99,99
1579640168,97,97
1579642090,97,97
1579644089,97,97
1579645961,99,99
1579648110,97,97
1579650016,99,99
1579653849,100,100
1579655797,99,99
1579657715,98,98
1579659630,97,97
1579661539,101,101
1579663475,101,101
1579665371,100,100
1579667544,101,101
1579669545,101,101
1579671392,102,102
1579673309,103,103
1579675213,101,101
1579677138,99,99
1579679064,100,100
1579680977,101,101
1579684826,101,101
1579686729,101,101
1579688652,102,102
1579690581,101,101
1579692488,100,100
1579695385,99,99
1579697307,99,99
1579699216,100,100
1579701138,101,101
1579703097,100,100
1579704975,98,98
1579706909,98,98
1579716976,99,99
1579721052,97,97
1579722986,91,91
1579724891,90,90
1579726945,91,91
1579730699,91,91
1579732580,91,91
1579734518,89,89
1579736411,89,89
1579738337,90,90
1579740271,89,89
1579742175,91,91
1579744089,92,92
1579746028,91,91
1579747939,90,90
1579749855,94,94
1579751793,95,95
1579753690,94,94
1579755741,94,94
1579757562,92,92
1579760430,92,92
1579766178,92,92
1579768091,93,93
1579770974,92,92
1579772899,90,90
1579774848,93,93
1579776735,91,91
1579778722,90,90
1579780571,90,90
1579782518,90,90
1579785424,88,88
1579787335,87,87
1579789214,81,81
1579791170,82,82
1579793057,83,83
1579794969,84,84
1579796896,83,83
1579799013,85,85
1579800975,83,83
1579802891,82,82
1579804814,83,83
1579807014,83,83
1579808892,81,81
1579810810,88,88
1579812738,90,90
1579814656,93,93
1579816590,93,93
1579818490,94,94
1579821617,96,96
1579823526,97,97
1579825450,97,97
1579829297,98,98
