DateTime,AddedIPs,RemovedIPs
1579349572,5,12
1579351804,14592,11520
1579353153,9,5
1579355123,1536,1792
1579356774,2,5
1579360358,5,6
1579363962,10,8
1579367531,6,3
1579368623,512,512
1579371165,4,4
1579374742,6,2
1579377690,256,256
1579378348,5,7
1579381986,6,6
1579383023,256,0
1579385549,6,7
1579389166,6,11
1579392768,11,5
1579396388,26,5
1579396504,256,256
1579399960,2,7
1579403574,6,13
1579407150,12,15
1579410779,12,2
1579414393,4,4
1579417962,1,6
1579421580,6,3
1579425151,2,8
1579428753,5,4
1579432360,9,1
1579435966,4,7
1579438204,5120,18176
1579439556,7,3
1579443172,1,3
1579446749,3,7
1579447994,768,1024
1579450374,4,9
1579453937,5,6
1579455924,0,256
1579457578,4,4
1579461178,6,5
1579464748,6,5
1579468357,4,5
1579471992,5,7
1579474867,512,512
1579475557,7,5
1579479147,10,4
1579482943,256,0
1579482977,17,3
1579486410,4,3
1579490026,7,6
1579493568,5,25
1579497245,5,8
1579500738,3,12
1579504364,6,6
1579507953,7,3
1579511589,3,8
1579515147,9,5
1579518774,12,4
1579522326,10,7
1579524604,14592,0
1579525953,7,5
1579527020,768,768
1579529525,3,14
1579533154,7,7
1579534218,512,768
1579536751,8,9
1579540376,9,7
1579543280,256,256
1579543946,3,7
1579547556,5,6
1579550463,256,256
1579551164,8,2
1579554775,4,3
1579555810,256,0
1579558341,3,5
1579559413,256,256
1579561982,6,2
1579564818,256,256
1579565611,20,6
1579567511,512,512
1579569155,7,5
1579569310,256,256
1579572838,6,7
1579572911,256,256
1579576381,13,24
1579579981,8,6
1579583561,7,5
1579587173,4,11
1579590766,3,8
1579594362,9,15
1579597948,12,7
1579601588,8,5
1579605145,12,4
1579608779,3,7
1579611005,1280,11776
1579612389,11,8
1579615976,5,4
1579619605,5,7
1579620611,1280,1024
1579623166,8,6
1579626766,4,3
1579630355,4,3
1579633969,5,7
1579635910,768,1024
1579637715,1,2
1579641151,4,7
1579644734,6,4
1579648382,3,6
1579651954,10,6
1579653011,512,512
1579655553,10,9
1579659143,10,14
1579661111,256,256
1579662768,8,6
1579666365,2,26
1579669941,2,9
1579673547,8,5
1579677137,5,4
1579680763,7,2
1579684332,5,2
1579687976,4,5
1579690811,1280,1536
1579691513,3,5
1579692612,256,256
1579695129,5,4
1579697404,2048,12032
1579698744,5,5
1579702349,3,4
1579705933,5,7
1579707199,512,512
1579709543,7,6
1579711512,256,0
1579713149,4,5
1579716756,5,12
1579720324,6,6
1579723223,768,768
1579724116,10,2
1579727566,5,3
1579731147,4,9
1579734746,8,7
1579738402,20,8
1579742004,3,4
1579745565,7,4
1579749149,1031,62230
1579752767,7,8
1579756278,9,10
1579759900,6,5
1579763489,5,6
1579763988,512,512
1579767103,7,7
1579770728,8,6
1579774280,5,4
1579777906,13,3
1579781491,7,12
1579783804,0,3840
1579785111,8,6
1579788712,4,13
1579788911,1792,1792
1579792291,2,5
1579795884,10,8
1579799510,5,4
1579800715,1024,1024
1579803096,4,6
1579806727,7,5
1579810322,4,6
1579814111,8,10
1579817495,8,3
1579821130,3,1
1579824715,6,1
1579828324,13,3
1579831909,2,11
1579835522,7,11
1579839097,10,22
1579842014,256,256
1579842743,5,7
1579846328,9,4
1579849929,6,7
1579853517,9,7
1579857125,8,6
1579860735,5,6
1579864307,4,7
1579867939,3,6
1579870203,10240,24576
1579871513,5,5
1579875126,9,3
1579878738,5,8
1579878911,768,768
1579882299,6,6
1579885211,256,256
1579885909,8,2
1579889547,4,9
1579893113,4,6
1579896701,3,5
1579900332,6,6
1579903934,3,2
1579907511,10,3
1579911112,8,10
1579914768,21,5
1579915360,768,768
1579918331,10,4
1579921931,7,9
1579925551,9,8
1579929104,512,512
1579929110,5,3
1579932727,5,6
1579936303,6,8
1579939879,1,8
1579943522,516,12
1579947110,4,6
1579950680,16,3
1579954324,6,3
1579956604,1792,16640
1579957897,4,7
1579961523,3,4
1579965132,4,13
1579967111,768,1024
1579968700,13,8
1579969811,256,256
1579972307,6,2
1579975906,5,5
1579979528,7,5
1579983088,5,14
1579986700,10,6
1579990308,10,2
1579993906,3,8
1579997520,5,2
1580001076,20,10
1580004709,2,7
1580008269,10,7
1580011910,5,23
1580015450,6,6
1580019101,4,4
1580022692,3,10
1580026284,4,3
1580029885,4,15
1580033513,8,4
1580037099,4,3
1580039110,512,256
1580040693,8,8
1580043004,512,6400
1580044280,16,6
1580047888,5,4
1580051522,6,4
1580055070,7,6
1580058702,6,4
1580062292,2,7
1580065879,2,4
1580067010,1024,1280
1580069489,1,7
1580073101,5,4
1580075110,256,256
1580076676,3,5
1580080300,6,2
1580083912,7,2
1580087530,12,4
1580091100,1,4
1580094703,4,7
1580098339,5,21
1580101210,512,256
1580101923,8,10
1580105505,8,3
1580109066,8,6
1580112714,8202,32773
1580116302,6,4
1580119900,5,2
1580123501,4,2
1580127143,3,11
1580129404,256,1024
1580130703,6,5
1580134357,7,4
1580135411,1792,1792
1580137902,4,4
1580139911,256,256
1580141506,2,3
1580145119,3,4
1580148708,8968,1028
1580152298,5,9
1580155900,3,8
1580159518,4,2
1580163092,8,6
1580166709,7,6
1580170394,16,4
1580173876,5,6
1580175903,256,256
1580177482,6,4
1580181128,4,15
1580184683,4,6
1580188284,2,5
1580188537,768,1024
1580191905,3,14
1580195498,9,12
1580199100,9,2
1580202690,1,1
1580206367,4,1
1580209867,8,5
1580213518,4,3
1580215804,0,2304
1580217065,5,4
1580220687,5,5
1580222712,1792,1792
1580224303,2,4
1580227895,4,3
1580231497,3,6
1580235052,3,4
1580238675,2,3
1580239814,1024,768
1580242342,4,5
1580245897,3,3
1580249490,1,9
1580253084,6,4
1580256728,16,4
1580257811,512,256
1580260327,29,3
1580263903,8,2
1580267502,7,3
1580271482,6,19
1580274704,5,5
1580278334,61442,4
1580281897,3,8
1580285543,6,4
1580289123,4,7
1580292729,6,3
1580296283,5,3
1580299935,2,5
1580302204,25600,13824
1580303513,5,7
1580307113,65543,5
1580309112,1024,1280
1580310750,2,4
1580314321,3,6
1580317930,6,5
1580319012,256,256
1580321499,2,9
1580324416,256,256
1580325147,4,4
1580327111,0,256
1580328685,8,3
1580332318,6,2
1580335915,4,7
1580339529,1,4
1580343127,7,5
1580346727,15,6
1580350288,13,5
1580353942,8,10
1580357481,11,18
1580358611,512,512
1580361106,2,6
1580364767,2,4
1580368318,5,6
1580371934,3,5
1580375515,33797,4
1580379167,6,4
1580382726,3,5
1580386330,3,4
1580388604,2048,10240
1580389957,4,4
1580393541,6,4
1580397141,2,3
1580400727,4,4
1580401812,1536,1024
1580404358,8,5
1580407923,5,5
1580409018,256,256
1580411533,3,5
1580414418,256,256
1580415138,2,2
1580418757,3,6
1580420711,0,256
1580422325,4,4
1580425972,4,8
1580429552,7,3
1580433176,10,5
1580436742,8,3
1580440331,9,8
1580444112,258,273
1580447543,7,7
1580451159,4,15
1580454748,11,9
1580458350,8,6
1580461974,6,6
1580465545,9,6
1580469183,8,3
1580472727,6,5
1580475004,1024,17664
1580476354,4,5
1580479971,3,5
1580481912,1280,1280
1580483564,7,6
1580487134,8,8
1580488212,256,256
1580490752,7,5
1580493619,512,512
1580494385,1,3
1580495412,256,256
1580497978,3,6
1580501560,4,5
1580505151,4,4
1580508778,4,2
1580512353,1,6
1580515960,9,3
1580519578,32,9
1580523151,13,4
1580526745,8,7
1580530357,8,27
1580534011,11,7
1580537549,10,5
1580538611,768,512
1580541164,2,1
1580544741,6,4
1580548383,7,12
1580551937,8,8
1580552355,256,256
1580555531,3,1
1580559153,4,5
1580561404,192512,11008
1580562766,9,8
1580563811,1280,1536
1580566345,8,5
1580569989,2,2
1580573558,10,6
1580577156,5,11
1580578212,256,256
1580580730,3337,10
1580584503,4,5
1580587956,12,10
1580591544,6,4
1580595175,8,8
1580598736,5,7
1580602334,11,5
1580606144,33,8
1580609544,4,2
1580613170,1,6
1580616769,3,14
1580620354,497674,1031
1580624386,1035,1027
1580627572,4,7
1580631131,3,7
1580634751,7,18
1580638349,8,9
1580641924,11,2
1580645550,7,12
1580647803,27392,17920
1580649139,5,2
1580652756,13,5
1580656329,6,8
1580659954,5,6
1580661002,1023,1024
1580663560,6,6
1580666416,256,256
1580667123,9,8
1580670781,7,6
1580674339,4,9
1580676602,256,256
1580677948,9,11
1580681539,8,11
1580685155,6,11
1580688737,14,11
1580692334,21,10
1580692749,256,256
1580695915,10,7
1580699548,15,13
1580703160,9,18
1580706725,8,6
1580710294,3,11
1580713898,5,9
1580717495,13,6
1580721085,4,5
1580724689,4,6
1580728316,15,4
1580731877,2,5
1580733012,1792,1791
1580734203,18176,0
1580735476,6,13
1580739105,10,13
1580742709,9,10
1580746284,4,7
1580749212,512,512
1580749914,9,5
1580753556,9,9
1580754611,512,512
1580757090,5,7
1580760702,10,3
1580764313,2,1
1580767901,5,2
1580769911,256,256
1580771520,6,4
1580775143,5,8
1580778730,26,4
1580782375,8,10
1580785883,6,16
1580789508,9,25
1580790612,512,256
1580793117,6,11
1580796716,3,9
1580800332,4,7
1580803967,6,5
1580807513,6,5
1580811114,4,10
1580814787,9,5
