DateTime,Entries,UniqueIPs
1579839891,16222,16222
1579841798,16213,16213
1579843718,16200,16200
1579845825,16197,16197
1579847790,16190,16190
1579849716,16192,16192
1579851621,16187,16187
1579853540,16183,16183
1579855458,16182,16182
1579857408,16176,16176
1579859293,16076,16076
1579861213,15617,15617
1579863137,15333,15333
1579865079,14901,14901
1579866974,14647,14647
1579868892,14387,14387
1579871053,13839,13839
1579873047,13245,13245
1579874932,12755,12755
1579876829,12219,12219
1579878759,11777,11777
1579880794,11196,11196
1579882829,11153,11153
1579884734,11112,11112
1579886654,11129,11129
1579888593,11127,11127
1579890492,11155,11155
1579892571,11177,11177
1579894824,11099,11099
1579896995,11170,11170
1579898917,11158,11158
1579900822,11069,11069
1579902740,10963,10963
1579904721,10957,10957
1579906624,10734,10734
1579908669,10642,10642
1579910622,10672,10672
1579912573,10527,10527
1579914757,10248,10248
1579916655,10595,10595
1579918575,11113,11113
1579920511,11745,11745
1579922445,12068,12068
1579924354,12454,12454
1579926255,12848,12848
1579928236,13528,13528
1579930097,14094,14094
1579932241,14882,14882
1579934185,15483,15483
1579936099,15932,15932
1579938024,16045,16045
1579939957,16050,16050
1579941853,16059,16059
1579943825,16060,16060
1579945734,16058,16058
1579947640,16056,16056
1579949554,16050,16050
1579951478,16041,16041
1579953398,16038,16038
1579955295,16087,16087
1579957502,16085,16085
1579959388,16097,16097
1579961311,16105,16105
1579963218,16106,16106
1579965160,16094,16094
1579967064,16076,16076
1579968978,15856,15856
1579970921,15254,15254
1579972829,14726,14726
1579974745,14125,14125
1579976664,13618,13618
1579978608,12937,12937
1579980522,12350,12350
1579982710,11703,11703
1579984592,11141,11141
1579986505,10707,10707
1579988422,10117,10117
1579990357,9593,9593
1579992280,8925,8925
1579994180,8597,8597
1579996103,8382,8382
1579998266,7847,7847
1580000171,7229,7229
1580002093,6688,6688
1580004211,6057,6057
1580006182,5537,5537
1580008121,5092,5092
1580010029,4747,4747
1580011954,4401,4401
1580013853,3846,3846
1580015781,3278,3278
1580017713,2543,2543
1580019683,1908,1908
1580021530,1381,1381
1580023469,1112,1112
1580025386,1066,1066
1580027292,1064,1064
1580029395,1061,1061
1580031382,1065,1065
1580033302,1062,1062
1580035215,1069,1069
1580037150,1072,1072
1580039069,1072,1072
1580040984,1063,1063
1580042910,1237,1237
1580044815,1514,1514
1580046729,1843,1843
1580048665,2108,2108
1580050572,2433,2433
1580052492,2697,2697
1580054598,3020,3020
1580056577,3346,3346
1580058515,3635,3635
1580060414,3953,3953
1580062336,4232,4232
1580064270,4575,4575
1580066177,4856,4856
1580068100,5176,5176
1580070029,5481,5481
1580071930,5831,5831
1580073858,6114,6114
1580075789,6450,6450
1580077690,6730,6730
1580080579,7137,7137
1580082502,7329,7329
1580084424,7647,7647
1580086331,7980,7980
1580088256,8319,8319
1580090195,8694,8694
1580092109,8993,8993
1580094294,9376,9376
1580096175,9713,9713
1580098107,10034,10034
1580100013,10378,10378
1580101938,10712,10712
1580103879,11022,11022
1580105775,11319,11319
1580107804,11622,11622
1580109623,11891,11891
1580111567,12263,12263
1580113457,12571,12571
1580115390,12937,12937
1580117311,13259,13259
1580119434,13655,13655
1580121369,13966,13966
1580123312,14253,14253
1580125217,14727,14727
1580127145,15182,15182
1580129085,15513,15513
1580130986,15668,15668
1580132897,15811,15811
1580134831,15598,15598
1580136751,15262,15262
1580138657,14996,14996
1580140595,14683,14683
1580142495,14397,14397
1580145629,13908,13908
1580147541,13599,13599
1580149455,13300,13300
1580151421,12948,12948
1580153290,12667,12667
1580155242,12336,12336
1580157150,12028,12028
1580159137,11709,11709
1580160988,11387,11387
1580162963,11100,11100
1580164854,10767,10767
1580166757,10500,10500
1580168653,10341,10341
1580170578,10050,10050
1580172497,9719,9719
1580174440,9383,9383
1580176330,9027,9027
1580178257,8726,8726
1580180189,8351,8351
1580182110,8061,8061
1580184195,7689,7689
1580186211,7341,7341
1580188107,7026,7026
1580190016,6683,6683
1580191949,6403,6403
1580193852,6097,6097
1580195799,5837,5837
1580197707,5483,5483
1580199611,5165,5165
1580201527,4804,4804
1580203464,4508,4508
1580205373,4099,4099
1580207288,3783,3783
1580210178,3382,3382
1580212107,2850,2850
1580214011,2442,2442
1580215934,1928,1928
1580217867,1500,1500
1580219777,1132,1132
1580221712,1105,1105
1580223775,1111,1111
1580225777,1123,1123
1580227729,1134,1134
1580229613,1133,1133
1580231563,1139,1139
1580233457,1147,1147
1580235407,1155,1155
1580237299,1154,1154
1580239233,1144,1144
1580241135,1143,1143
1580243056,1141,1141
1580245009,1127,1127
1580246929,1134,1134
1580249098,1140,1140
1580250977,1146,1146
1580252912,1148,1148
1580254814,1149,1149
1580256740,1132,1132
1580258665,1120,1120
1580260576,1119,1119
1580262492,1123,1123
1580264439,1125,1125
1580266349,1129,1129
1580268260,1133,1133
1580270198,1131,1131
1580272099,1133,1133
1580274159,1138,1138
1580276173,1142,1142
1580278107,1152,1152
1580280016,1150,1150
1580281937,1143,1143
1580283876,1148,1148
1580285784,1165,1165
1580287717,1164,1164
1580289622,1174,1174
1580291532,1190,1190
1580293459,1193,1193
1580295384,1201,1201
1580297292,1203,1203
1580300425,1212,1212
1580302333,1206,1206
1580304272,1208,1208
1580306172,1204,1204
1580307972,1256,1256
1580310153,1257,1257
1580311966,1234,1234
1580313939,1242,1242
1580315792,1236,1236
