DateTime,AddedIPs,RemovedIPs
1580165547,712,274
1580167452,431,187
1580169374,501,206
1580171322,613,233
1580173388,697,251
1580175374,166,248
1580177316,89,206
1580179243,86,256
1580181163,79,239
1580183057,104,250
1580184981,89,261
1580186919,101,254
1580188814,100,232
1580190732,94,209
1580192673,85,248
1580194626,100,224
1580196499,82,219
1580199625,134,349
1580201532,76,262
1580203469,91,282
1580205378,97,449
1580207302,126,306
1580209371,103,282
1580211383,131,443
1580213296,101,440
1580215213,85,479
1580217155,98,531
1580219052,79,555
1580221007,94,629
1580222901,124,701
1580224829,85,748
1580226769,81,722
1580228669,1068,439
1580230611,1185,752
1580232527,110,578
1580235624,107,997
1580237529,84,628
1580239450,97,636
1580241388,90,688
1580243289,111,583
1580246181,165,926
1580248100,619,733
1580250038,1525,577
1580251935,86,694
1580253885,86,433
1580255787,96,462
1580257692,93,585
1580260600,145,760
1580262496,105,138
1580264443,87,95
1580266353,97,101
1580268298,115,108
1580270203,100,95
1580272103,97,99
1580274270,111,112
1580276186,119,106
1580278111,91,89
1580280022,94,111
1580281940,70,98
1580283880,79,98
1580285787,76,98
1580287720,107,112
1580289625,160,102
1580291535,104,93
1580293472,87,109
1580295387,87,113
1580297318,93,100
1580299467,93,102
1580301377,96,86
1580303557,116,115
1580305455,99,100
1580307376,78,101
1580309314,82,88
1580311221,90,91
1580313133,96,92
1580315068,81,1061
1580316996,106,1250
1580318907,89,88
1580321043,85,100
1580322991,113,99
1580324897,97,84
1580326816,117,108
1580328749,83,80
1580330656,91,109
1580332582,97,94
1580334510,96,655
1580336412,102,1669
1580338332,103,98
1580340267,1067,92
1580342174,1256,87
1580344135,95,102
1580346202,78,95
1580348214,103,111
1580350108,87,103
1580352017,89,98
1580353945,88,95
1580355867,96,123
1580357773,92,96
1580359713,85,100
1580361615,74,99
1580363543,82,93
1580365472,81,84
1580367378,83,106
1580369303,66,73
1580371370,80,98
1580373384,99,114
1580375294,86,128
1580377213,82,171
1580379146,96,96
1580381054,92,108
1580383222,104,108
1580385143,1531,107
1580387060,1395,73
1580388981,1914,83
1580390915,1606,87
1580394031,2454,126
1580395935,1660,74
1580397873,1321,87
1580399802,1508,85
1580401700,1225,79
1580405069,2606,144
1580406981,1665,55
1580408911,1442,56
1580412029,2266,104
1580413934,1482,107
1580415856,1298,68
1580417787,1605,64
1580419693,1186,63
1580422844,1829,94
1580424737,65,49
1580426666,73,582
1580428589,84,887
1580430556,87,80
1580432704,66,66
1580434576,63,62
1580436758,64,81
1580438659,59,55
1580440605,46,72
1580442514,53,62
1580444419,80,84
1580446334,66,65
1580448300,68,68
1580450175,75,59
1580452126,54,68
1580454378,88,55
1580456416,68,50
1580458352,67,68
1580460305,67,81
1580462214,67,82
1580464097,60,71
1580466025,401,73
1580467940,1319,61
1580469864,1104,47
1580471787,1311,148
1580473757,1084,57
1580476846,1413,102
1580478756,82,75
1580480676,44,57
1580482585,49,59
1580484748,74,68
1580486766,77,84
1580488729,67,90
1580490837,76,64
1580492909,113,79
1580494823,103,56
1580496761,96,68
1580498660,70,62
1580500595,94,63
1580502499,70,67
1580504682,66,62
1580506588,75,65
1580508531,82,75
1580510423,95,952
1580512343,77,1269
1580514281,80,1504
1580516179,112,1379
1580518102,103,1671
1580520033,88,1281
1580521946,86,1632
1580523860,74,1429
1580525790,74,1571
1580527714,86,1091
1580529923,102,1492
1580531788,100,1434
1580533694,161,1430
1580535635,83,1515
1580537585,84,1305
1580539521,89,1563
1580541429,89,1267
1580543309,87,1405
1580545225,95,1301
1580547168,130,1408
1580549134,112,1120
1580550989,98,1267
1580552923,104,1218
1580555161,105,1317
1580556988,99,1236
1580559175,98,1254
1580561065,114,1246
1580563242,119,870
1580565191,101,92
1580567085,101,67
1580568998,91,64
1580570900,990,91
1580573127,110,148
1580575013,92,94
1580576928,102,90
1580578832,114,130
1580580891,87,121
1580582902,95,133
1580584865,102,129
1580586754,108,99
1580588680,93,100
1580590579,88,90
1580592533,98,89
1580594786,150,144
1580596595,439,112
1580598506,167,101
1580600424,125,92
1580602394,99,114
1580604279,137,125
1580606181,122,98
1580608114,112,88
1580610022,111,92
1580611935,111,97
1580613871,101,98
1580615777,88,104
1580617695,94,72
1580619958,104,99
1580621789,86,126
1580623714,88,79
1580625621,73,74
1580627555,93,94
1580629485,3166,82
1580631384,1254,81
1580633314,88,170
1580635216,75,91
1580637155,77,90
1580639075,92,67
1580640977,69,73
1580642912,80,80
1580645130,82,101
1580646993,84,74
1580648895,61,87
1580650816,99,93
1580652751,64,73
1580654657,92,59
1580656582,80,384
1580658521,71,659
1580660433,67,68
1580662350,54,88
1580664258,88,82
1580666212,179,83
1580668367,571,72
1580670324,833,81
1580672184,169,81
1580674127,127,70
1580676044,145,103
1580677950,99,70
1580679884,97,74
1580682028,112,84
1580683952,74,499
1580685864,94,148
1580687788,112,92
1580689697,120,112
1580691910,136,113
1580693789,157,91
1580695700,122,109
1580697618,105,102
1580699570,102,76
1580701462,79,101
1580703382,95,107
1580705317,88,94
1580707243,74,71
1580709138,110,118
1580711107,114,89
1580712990,104,97
1580714908,105,934
1580717073,95,3581
1580719001,104,117
1580720912,94,150
1580722825,110,117
1580724759,104,101
1580726665,100,102
1580728582,102,102
1580730516,110,125
1580732422,100,107
1580734355,102,110
1580736278,102,116
1580738182,125,116
1580740100,86,117
1580742360,115,158
1580744190,106,131
1580746121,115,138
1580748024,113,167
1580749968,836,66
1580751865,1519,241
1580753785,108,257
1580755738,98,816
1580757622,116,464
1580759541,97,118
1580761481,89,98
1580763398,72,107
1580765311,74,91
1580767544,110,107
1580769397,88,94
1580771315,105,85
1580773221,106,116
1580775181,111,111
1580777065,125,97
1580778986,109,102
1580781032,90,103
1580782898,76,96
1580784846,95,91
1580786699,89,194
1580788607,96,81
1580790498,84,76
1580792779,118,91
1580794600,96,87
1580796512,90,121
1580798420,92,97
1580800470,82,103
1580802277,81,78
1580804180,81,88
1580806008,93,91
1580807853,118,78
1580809709,82,90
1580811647,83,88
1580813562,83,95
1580815470,87,103
