DateTime,AddedIPs,RemovedIPs
1580330521,1,2
1580331721,1,1
1580332922,3,1
1580333521,10,0
1580334721,1,1
1580335321,19,3
1580336521,3,5
1580337121,5,2
1580337721,11,0
1580338921,2,3
1580339521,13,2
1580340121,4,0
1580340721,0,2
1580341321,2,0
1580342521,4,2
1580343721,10,0
1580344321,0,1
1580344921,10,0
1580346121,9,0
1580347322,1,3
1580348521,1,2
1580349722,3,1
1580350921,8,0
1580352121,2,2
1580353321,4,1
1580354521,1,1
1580355121,1,0
1580355721,1,0
1580356921,14,1
1580358121,1,1
1580358721,1,0
1580359321,1,32
1580360522,39,0
1580361721,1,7
1580362321,1,4
1580363521,5,0
1580364721,2,2
1580365321,3,4
1580366521,5,0
1580367721,1,5
1580368921,5,0
1580370121,3,0
1580371321,4,2
1580372521,3,2
1580373121,1,0
1580374321,3,10
1580374922,1,3
1580375521,0,1
1580377322,1,6
1580378521,1,0
1580380321,3,4
1580380921,1,0
1580382121,6,1
1580382721,3,0
1580383322,0,2
1580385121,4,0
1580385721,1,3
1580386321,1,0
1580386921,3,0
1580387521,1,3
1580388721,1,0
1580389921,1,3
1580390521,1,0
1580391121,1,0
1580391722,0,1
1580392921,1,1
1580394122,0,2
1580394721,2,0
1580395321,0,2
1580396522,5,0
1580397121,0,3
1580398322,2,6
1580398921,3,3
1580400121,24,2
1580401321,1,1
1580402522,2,0
1580404321,1,2
1580404921,2,0
1580405521,2,2
1580406721,2,5
1580407321,4,0
1580407921,3,0
1580408521,1,0
1580409121,9,0
1580409722,4,6
1580410921,1,1
1580412121,3,3
1580412722,4,0
1580413321,1,3
1580414522,6,7
1580416921,1,4
1580417521,3,0
1580418121,1,1
1580419921,0,1
1580420521,2,2
1580422321,1,10
1580422922,3,0
1580423522,3,6
1580424721,1,1
1580425321,3,0
1580425921,1,4
1580427122,2,1
1580428321,0,5
1580430121,1,0
1580430721,1,3
1580431921,1,2
1580432521,3,1
1580433122,6,0
1580433721,4,0
1580435521,1,0
1580436121,2,0
1580436721,2,0
1580437921,3,1
1580438521,1,1
1580439722,3,0
1580440321,0,2
1580440921,2,0
1580442121,1,1
1580443322,1,2
1580443921,1,3
1580444521,9,1
1580445721,2,5
1580446922,3,4
1580448121,2,6
1580448721,3,4
1580450521,2,0
1580451722,2,7
1580452322,8,3
1580455321,0,4
1580456521,0,2
1580457721,7,4
1580458922,2,0
1580460121,2,5
1580460721,0,2
1580461922,1,4
1580463721,0,1
