DateTime,Entries,UniqueIPs
1579839897,18796,18796
1579841808,19606,19606
1579843725,20153,20153
1579845915,20923,20923
1579847798,21562,21562
1579849723,22144,22144
1579851628,22814,22814
1579853550,23367,23367
1579855481,24020,24020
1579857419,24663,24663
1579859322,25324,25324
1579861221,25673,25673
1579863144,25739,25739
1579865086,25544,25544
1579866981,25422,25422
1579868899,25278,25278
1579871154,24671,24671
1579873103,23505,23505
1579874942,23292,23292
1579876839,23033,23033
1579878766,22789,22789
1579880802,22526,22526
1579882835,22463,22463
1579884741,22421,22421
1579886660,22434,22434
1579888603,22417,22417
1579890498,22426,22426
1579892745,22407,22407
1579894830,22380,22380
1579897001,22399,22399
1579898922,22367,22367
1579900828,22307,22307
1579902745,22272,22272
1579904727,22312,22312
1579906633,21892,21892
1579908675,21712,21712
1579910773,21599,21599
1579912579,21329,21329
1579914763,20977,20977
1579916661,20541,20541
1579918581,20038,20038
1579920527,19314,19314
1579922453,18700,18700
1579924359,17989,17989
1579926261,17451,17451
1579928241,16889,16889
1579930102,16728,16728
1579932342,16440,16440
1579934191,16216,16216
1579936106,15915,15915
1579938039,15729,15729
1579939972,15740,15740
1579941859,15713,15713
1579943844,15659,15659
1579945742,15691,15691
1579947647,15748,15748
1579949559,16174,16174
1579951505,16784,16784
1579953404,17499,17499
1579955300,17878,17878
1579957512,18734,18734
1579959408,19542,19542
1579961319,20178,20178
1579963257,20997,20997
1579965168,21752,21752
1579967071,22494,22494
1579968986,23137,23137
1579970927,23518,23518
1579972835,23895,23895
1579974751,23676,23676
1579976697,23466,23466
1579978622,23190,23190
1579980543,22951,22951
1579982725,22681,22681
1579984598,22492,22492
1579986511,22293,22293
1579988427,22023,22023
1579990362,21776,21776
1579992286,21491,21491
1579994185,21324,21324
1579996109,21223,21223
1579998272,20986,20986
1580000179,20729,20729
1580002114,20516,20516
1580004373,20228,20228
1580006188,19984,19984
1580008128,19791,19791
1580010035,19635,19635
1580011974,19471,19471
1580013859,19218,19218
1580015787,18859,18859
1580017718,18331,18331
1580019690,17909,17909
1580021535,17522,17522
1580023475,17170,17170
1580025392,16475,16475
1580027297,15922,15922
1580029529,15206,15206
1580031388,14438,14438
1580033307,13754,13754
1580035220,13132,13132
1580037155,12504,12504
1580039094,12106,12106
1580040990,12457,12457
1580042990,11836,11836
1580044821,11275,11275
1580046736,10683,10683
1580048670,10160,10160
1580050578,9483,9483
1580052498,8919,8919
1580054736,8190,8190
1580056584,7664,7664
1580058524,7222,7222
1580060438,7118,7118
1580062342,7210,7210
1580064276,7354,7354
1580066183,7468,7468
1580068107,7600,7600
1580070035,7696,7696
1580071936,7788,7788
1580073864,7941,7941
1580075828,8152,8152
1580077696,8371,8371
1580079822,8577,8577
1580081774,8664,8664
1580083719,8741,8741
1580085621,8916,8916
1580087538,9057,9057
1580089533,9205,9205
1580091386,9339,9339
1580093300,9500,9500
1580095234,9633,9633
1580097145,9809,9809
1580099059,9988,9988
1580100985,10166,10166
1580102893,10313,10313
1580105060,10390,10390
1580106980,10561,10561
1580108916,10622,10622
1580110824,10746,10746
1580112740,10855,10855
1580114671,11028,11028
1580116579,11168,11168
1580118744,11496,11496
1580120666,11793,11793
1580122591,12054,12054
1580124501,12170,12170
1580127419,11729,11729
1580129549,12124,12124
1580131486,12367,12367
1580133400,12746,12746
1580135301,13171,13171
1580137494,13625,13625
1580139373,14121,14121
1580142262,14505,14505
1580144191,14990,14990
1580146097,15404,15404
1580148259,15961,15961
1580150176,16359,16359
1580152146,16745,16745
1580154020,17249,17249
1580155937,17623,17623
1580157879,18122,18122
1580159779,18449,18449
1580161709,18966,18966
1580163615,19348,19348
1580165548,19826,19826
1580167454,20089,20089
1580169375,20410,20410
1580171325,20783,20783
1580173463,21227,21227
1580175376,21184,21184
1580177319,21077,21077
1580179245,20913,20913
1580181166,20749,20749
1580183059,20584,20584
1580184983,20418,20418
1580186920,20243,20243
1580188816,20098,20098
1580190734,19965,19965
1580192675,19817,19817
1580194627,19680,19680
1580196502,19569,19569
1580199628,19347,19347
1580201533,19163,19163
1580203471,18994,18994
1580205380,18627,18627
1580207304,18469,18469
1580209420,18273,18273
1580211385,17918,17918
1580213299,17526,17526
1580215214,17114,17114
1580217157,16659,16659
1580219054,16183,16183
1580221009,15626,15626
1580222903,15023,15023
1580224830,14427,14427
1580226770,13796,13796
1580228672,14438,14438
1580230613,14860,14860
1580232528,14390,14390
1580234566,13748,13748
1580236821,13158,13158
1580238991,12544,12544
1580240896,11922,11922
1580242825,11485,11485
1580244728,10842,10842
1580246664,10311,10311
1580248591,9660,9660
1580250488,9132,9132
1580253384,8377,8377
1580255294,8048,8048
1580257223,7510,7510
1580259130,6919,6919
1580261051,6673,6673
1580262984,6596,6596
1580264892,6596,6596
1580266937,6601,6601
1580268766,6591,6591
1580270740,6574,6574
1580272571,6584,6584
1580274514,6590,6590
1580276412,6607,6607
1580278335,6607,6607
1580280267,6608,6608
1580282176,6620,6620
1580284099,6609,6609
1580286019,6626,6626
1580287948,6648,6648
1580289860,6767,6767
1580291784,6791,6791
1580293693,6785,6785
1580295802,6720,6720
1580297781,6695,6695
1580299716,6705,6705
1580301616,6702,6702
1580303559,6707,6707
1580305456,6728,6728
1580307377,6697,6697
1580309315,6700,6700
1580311223,6716,6716
1580313134,6713,6713
1580315069,5704,5704
1580316997,4521,4521
1580318908,4486,4486
1580321047,4484,4484
1580322993,4486,4486
1580324903,4511,4511
1580326817,4529,4529
1580328751,4517,4517
1580330657,4522,4522
1580332584,4527,4527
1580334511,4531,4531
1580336414,4545,4545
1580338333,4546,4546
1580340269,4556,4556
1580342176,4563,4563
1580344136,4557,4557
1580346238,4569,4569
1580348215,4561,4561
1580350109,4589,4589
1580352018,4584,4584
1580353946,4588,4588
1580355868,4597,4597
1580357774,4599,4599
1580359714,4579,4579
1580361616,4583,4583
1580363544,4569,4569
1580365474,4582,4582
1580367379,4552,4552
1580369304,4545,4545
1580371444,4527,4527
1580373385,4504,4504
1580375296,4455,4455
1580377214,4382,4382
1580379147,4378,4378
1580381056,4366,4366
1580383224,4339,4339
1580385144,4374,4374
1580387061,4481,4481
1580388983,4512,4512
1580390917,4494,4494
1580393135,4482,4482
1580394973,4493,4493
1580396799,4495,4495
1580398607,4496,4496
1580400528,4511,4511
1580402417,4526,4526
1580404367,4518,4518
1580406370,4526,4526
1580408218,4508,4508
1580410097,4525,4525
1580412031,4515,4515
1580413935,4401,4401
1580415857,4391,4391
1580417788,4388,4388
1580419695,4403,4403
1580421988,4426,4426
1580423792,4412,4412
1580425717,4402,4402
1580427631,4454,4454
1580429540,4478,4478
1580431465,4490,4490
1580433395,4504,4504
1580435299,4489,4489
1580437231,4474,4474
1580439137,4471,4471
1580441074,4462,4462
1580442990,4451,4451
1580444899,4459,4459
1580447088,4466,4466
1580449002,4455,4455
1580450900,4454,4454
1580452815,4459,4459
1580454740,4469,4469
1580456682,4445,4445
1580458583,4445,4445
1580460767,4467,4467
1580462658,4455,4455
1580464592,4452,4452
1580466503,4438,4438
1580468745,4434,4434
1580470575,4428,4428
1580472524,4282,4282
1580474445,4251,4251
1580476368,4249,4249
1580478262,4267,4267
1580480180,4271,4271
1580482120,4256,4256
1580484019,4245,4245
1580485940,4213,4213
1580487892,4189,4189
1580489900,4224,4224
1580492910,4288,4288
1580494824,4317,4317
1580496761,4338,4338
1580498660,4374,4374
1580500596,4391,4391
1580502522,4384,4384
1580504687,4402,4402
1580506589,4388,4388
1580508531,4391,4391
1580510423,4439,4439
1580512343,4377,4377
1580514282,4377,4377
1580516180,4375,4375
1580518103,4398,4398
1580520033,4401,4401
1580521947,4420,4420
1580523862,4419,4419
1580525791,4408,4408
1580527715,4414,4414
1580529923,4424,4424
1580531789,4419,4419
1580533717,4413,4413
1580535636,4427,4427
1580537586,4405,4405
1580539525,4433,4433
1580541430,4454,4454
1580543310,4437,4437
1580545226,4468,4468
1580547168,4487,4487
1580549135,4521,4521
1580550990,4529,4529
1580552923,4547,4547
1580555170,4549,4549
1580556989,4583,4583
1580559186,4578,4578
1580561085,4608,4608
1580563242,4624,4624
1580565192,4615,4615
1580567086,4604,4604
1580568999,4594,4594
1580570901,5546,5546
1580573127,5533,5533
1580575014,5497,5497
1580576929,5475,5475
1580578833,5429,5429
1580580892,5388,5388
1580582903,5363,5363
1580584866,5338,5338
1580586755,5342,5342
1580588681,5364,5364
1580590622,5365,5365
1580592534,5361,5361
1580594787,5363,5363
1580596596,5325,5325
1580598507,5355,5355
1580600425,5353,5353
1580602396,5336,5336
1580604280,5337,5337
1580606182,5354,5354
1580608115,5368,5368
1580610023,5372,5372
1580611936,5375,5375
1580613872,5397,5397
1580615779,5401,5401
1580617698,5388,5388
1580619996,5391,5391
1580622020,5412,5412
1580623995,5426,5426
1580625874,5439,5439
1580627776,5458,5458
