DateTime,AddedIPs,RemovedIPs
1580750176,1316,158
1580752110,36,197
1580754012,35,1090
1580755959,49,3000
1580757873,33,158
1580759773,49,61
1580761692,48,43
1580763775,46,40
1580765827,60,64
1580767708,39,32
1580769614,47,29
1580771541,35,18
1580773481,50,30
1580775618,34,26
1580777543,41,32
1580779482,38,25
1580781471,41,26
1580783351,42,25
1580785420,54,34
1580787498,362,27
1580789422,269,29
1580791471,29,21
1580793376,223,28
1580795312,622,16
1580797227,146,25
1580799147,1084,954
1580801054,1619,65
1580802989,1476,132
1580804891,1277,247
1580807836,1580,305
1580809698,823,306
1580811636,526,139
1580813537,317,144
1580815460,346,83
