DateTime,Entries,UniqueIPs
1578981973,128,128
1578985580,129,129
1578989163,129,129
1578992762,129,129
1578996378,130,130
1578999965,126,126
1579003565,127,127
1579007177,127,127
1579010745,125,125
1579014353,124,124
1579017954,126,126
1579021569,124,124
1579025153,121,121
1579028757,114,114
1579032387,118,118
1579035969,118,118
1579039571,121,121
1579043179,124,124
1579046801,124,124
1579053975,126,126
1579057567,125,125
1579061174,128,128
1579064763,126,126
1579068373,125,125
1579071969,129,129
1579075576,127,127
1579079160,124,124
1579082767,120,120
1579086372,122,122
1579089982,122,122
1579093558,120,120
1579097180,119,119
1579100769,125,125
1579104375,127,127
1579107953,127,127
1579111566,128,128
1579115173,125,125
1579118771,125,125
1579122364,122,122
1579125957,122,122
1579129568,124,124
1579133194,124,124
1579136759,126,126
1579140369,125,125
1579143966,125,125
1579147565,128,128
1579151161,128,128
1579154759,126,126
1579158368,126,126
1579161957,122,122
1579165555,120,120
1579169177,123,123
1579172746,126,126
1579176359,131,131
1579179971,130,130
1579183546,128,128
1579187157,126,126
1579190759,126,126
1579194365,127,127
1579197964,126,126
1579201560,127,127
1579205156,124,124
1579208763,125,125
1579212370,124,124
1579215953,126,126
1579219573,125,125
1579223164,123,123
1579226763,124,124
1579230362,126,126
1579233963,124,124
1579237568,125,125
1579241160,126,126
1579244785,123,123
1579248365,124,124
1579251968,123,123
1579255579,125,125
1579259180,126,126
1579262762,129,129
1579266374,130,130
1579269975,129,129
1579273564,124,124
1579277165,120,120
1579280772,123,123
1579284370,124,124
1579287965,124,124
1579291584,126,126
1579295188,125,125
1579298774,124,124
1579302366,121,121
1579305969,123,123
1579309582,124,124
1579313184,128,128
1579316781,130,130
1579320395,124,124
1579323982,126,126
1579327589,126,126
1579331181,125,125
1579334776,127,127
1579341987,126,126
1579345578,123,123
1579349181,122,122
1579352777,123,123
1579356388,124,124
1579359988,123,123
1579363572,123,123
1579367169,123,123
1579370784,122,122
1579374376,125,125
1579377973,124,124
1579381590,123,123
1579385184,122,122
1579388786,118,118
1579392376,119,119
1579395989,123,123
1579399590,124,124
1579403191,119,119
1579406790,123,123
1579410377,129,129
1579413992,127,127
1579417585,125,125
1579421185,128,128
1579424784,126,126
1579428382,126,126
1579431985,130,130
1579435590,127,127
1579439178,129,129
1579446375,128,128
1579449976,125,125
1579453574,124,124
1579457185,121,121
1579460779,123,123
1579464382,121,121
1579467982,122,122
1579471594,120,120
1579475190,123,123
1579478783,122,122
1579482380,124,124
1579485986,127,127
1579489585,128,128
1579493190,128,128
1579496788,125,125
1579500387,120,120
1579503975,118,118
1579507573,123,123
1579511187,119,119
1579514789,118,118
1579518389,121,121
1579521972,119,119
1579525580,122,122
1579529177,119,119
1579532796,121,121
1579536386,123,123
1579539989,122,122
1579543584,120,120
1579547182,119,119
1579550776,124,124
1579557974,124,124
1579561592,128,128
1579565191,126,126
1579568778,125,125
1579572393,126,126
1579575993,126,126
1579579583,126,126
1579583181,124,124
1579586788,122,122
1579590381,120,120
1579593984,120,120
1579597570,122,122
1579601178,123,123
1579604774,125,125
1579608387,122,122
1579611987,125,125
1579615573,125,125
1579619201,125,125
1579622786,126,126
1579629987,127,127
1579633585,124,124
1579637186,125,125
1579640787,122,122
1579644364,124,124
1579647977,122,122
1579651582,122,122
1579655175,120,120
1579658784,121,121
1579662393,124,124
1579665994,124,124
1579669581,122,122
1579673184,123,123
1579676783,125,125
1579680387,128,128
1579683978,129,129
1579687592,127,127
1579691165,127,127
1579694780,127,127
1579698380,127,127
1579701978,123,123
1579705577,125,125
1579709183,126,126
1579712790,126,126
1579716386,124,124
1579719975,123,123
1579723576,126,126
1579727180,124,124
1579730784,119,119
1579734389,123,123
1579737994,124,124
1579741571,123,123
1579745182,125,125
1579748782,126,126
1579752373,127,127
1579755963,125,125
1579759563,123,123
1579763158,123,123
1579766761,123,123
1579770362,126,126
1579773968,126,126
1579777557,128,128
1579781156,130,130
1579784762,130,130
1579788360,126,126
1579791958,125,125
1579795552,125,125
1579799146,127,127
1579802760,125,125
1579806367,124,124
1579809960,123,123
1579813562,120,120
1579817157,122,122
1579820766,124,124
1579824380,127,127
1579827956,128,128
1579831568,126,126
1579835168,124,124
1579838766,126,126
1579842367,121,121
1579845972,122,122
1579849565,122,122
1579853165,123,123
1579856748,126,126
1579860369,128,128
1579863958,126,126
1579867565,123,123
1579871159,123,123
1579874754,126,126
1579878357,122,122
1579881951,123,123
1579885555,125,125
1579889169,120,120
1579892758,122,122
1579896351,122,122
1579899962,124,124
